31.12.2013 23:00;0,3;Ветер, дующий с западо-юго-запада;2;Дождь со снегом или другими видами твердых осадков
31.12.2013 20:00;0,4;Ветер, дующий с юго-запада;2;Дождь со снегом или другими видами твердых осадков
31.12.2013 17:00;0,1;Ветер, дующий с западо-юго-запада;2;Дождь со снегом или другими видами твердых осадков
31.12.2013 14:00;-0,5;Ветер, дующий с юго-запада;3;Снег и/или другие виды твердых осадков
31.12.2013 11:00;-1,2;Ветер, дующий с юго-запада;3;Морось.
31.12.2013 8:00;-2,7;Ветер, дующий с юго-запада;3;Морось.
31.12.2013 5:00;-4,4;Ветер, дующий с юго-юго-запада;4;Морось.
31.12.2013 2:00;-6,1;Ветер, дующий с юго-юго-запада;3;Морось.
30.12.2013 23:00;-6,9;Ветер, дующий с юга;3;
30.12.2013 20:00;-6,8;Ветер, дующий с юга;4;
30.12.2013 17:00;-5,2;Ветер, дующий с юго-юго-запада;4;
30.12.2013 14:00;-4,1;Ветер, дующий с юго-юго-запада;3;Облака покрывали более половины неба в течение всего соответствующего периода.
30.12.2013 11:00;-4,1;Ветер, дующий с юго-юго-запада;4;
30.12.2013 8:00;-3,6;Ветер, дующий с юго-юго-запада;6;
30.12.2013 5:00;-2,3;Ветер, дующий с юго-юго-запада;4;
30.12.2013 2:00;-2,1;Ветер, дующий с юго-юго-запада;5;
29.12.2013 23:00;-2,7;Ветер, дующий с юго-юго-запада;4;Снег и/или другие виды твердых осадков
29.12.2013 20:00;-3,3;Ветер, дующий с юга;3;Снег и/или другие виды твердых осадков
29.12.2013 17:00;-4,3;Ветер, дующий с юга;3;Снег и/или другие виды твердых осадков
29.12.2013 14:00;-5,3;Ветер, дующий с юго-запада;3;Снег и/или другие виды твердых осадков
29.12.2013 11:00;-7,3;Ветер, дующий с юго-юго-запада;4;Снег и/или другие виды твердых осадков
29.12.2013 8:00;-7;Ветер, дующий с юго-запада;4;
29.12.2013 5:00;-6,5;Ветер, дующий с юго-юго-запада;3;
29.12.2013 2:00;-5,2;Ветер, дующий с юго-юго-запада;3;
28.12.2013 23:00;-4,9;Ветер, дующий с юго-юго-запада;3;
28.12.2013 20:00;-3,8;Ветер, дующий с юго-юго-запада;4;
28.12.2013 17:00;-2,7;Ветер, дующий с юго-юго-запада;5;
28.12.2013 14:00;-2,4;Ветер, дующий с юго-юго-запада;4;
28.12.2013 11:00;-5,3;Ветер, дующий с юга;2;
28.12.2013 8:00;-5,8;Ветер, дующий с юго-юго-запада;3;
28.12.2013 5:00;-3,8;Ветер, дующий с юго-юго-запада;3;
28.12.2013 2:00;-2,2;Ветер, дующий с юго-запада;3;
27.12.2013 23:00;-1,9;Ветер, дующий с юго-юго-запада;3;Морось.
27.12.2013 20:00;-2,2;Ветер, дующий с юго-запада;3;Морось.
27.12.2013 17:00;-2,2;Ветер, дующий с юго-запада;3;Морось.
27.12.2013 14:00;-2,1;Ветер, дующий с запада;2;Облака покрывали более половины неба в течение всего соответствующего периода.
27.12.2013 11:00;-2,6;Ветер, дующий с западо-юго-запада;3;Облака покрывали более половины неба в течение всего соответствующего периода.
27.12.2013 8:00;-2,3;Ветер, дующий с юго-запада;4;
27.12.2013 5:00;-2,1;Ветер, дующий с юго-запада;4;
27.12.2013 2:00;-1,9;Ветер, дующий с юго-запада;3;
26.12.2013 23:00;-2;Ветер, дующий с юго-юго-запада;4;Снег и/или другие виды твердых осадков
26.12.2013 20:00;-1,8;Ветер, дующий с юго-запада;4;Снег и/или другие виды твердых осадков
26.12.2013 17:00;-1,2;Ветер, дующий с юго-юго-запада;4;
26.12.2013 14:00;-1,5;Ветер, дующий с юго-юго-запада;3;
26.12.2013 11:00;-3,7;Ветер, дующий с юга;4;
26.12.2013 8:00;-3,9;Ветер, дующий с юга;2;
26.12.2013 5:00;-3,7;Ветер, дующий с юго-юго-востока;1;Снег и/или другие виды твердых осадков
26.12.2013 2:00;-1,9;Ветер, дующий с юго-юго-запада;1;Снег и/или другие виды твердых осадков
25.12.2013 23:00;-0,7;Ветер, дующий с северо-запада;1;Снег и/или другие виды твердых осадков
25.12.2013 20:00;0,1;Ветер, дующий с западо-северо-запада;2;Дождь со снегом или другими видами твердых осадков
25.12.2013 17:00;0;Ветер, дующий с северо-запада;1;Ливень (ливни).
25.12.2013 14:00;-0,2;Ветер, дующий с западо-северо-запада;2;Снег и/или другие виды твердых осадков
25.12.2013 11:00;-0,3;Ветер, дующий с северо-запада;2;Снег и/или другие виды твердых осадков
25.12.2013 8:00;-0,5;Ветер, дующий с западо-северо-запада;3;Снег и/или другие виды твердых осадков
25.12.2013 5:00;-1,2;Ветер, дующий с западо-юго-запада;2;Снег и/или другие виды твердых осадков
25.12.2013 2:00;-2,5;Ветер, дующий с юга;2;Снег и/или другие виды твердых осадков
24.12.2013 23:00;-3,1;Ветер, дующий с юга;4;Снег и/или другие виды твердых осадков
24.12.2013 20:00;-3,2;Ветер, дующий с юга;4;Снег и/или другие виды твердых осадков
24.12.2013 17:00;-2,8;Ветер, дующий с юга;5;Снег и/или другие виды твердых осадков
24.12.2013 14:00;-2,8;Ветер, дующий с юга;5;Снег и/или другие виды твердых осадков
24.12.2013 11:00;-3;Ветер, дующий с юга;4;Снег и/или другие виды твердых осадков
24.12.2013 8:00;-3,1;Ветер, дующий с юга;4;Снег и/или другие виды твердых осадков
24.12.2013 5:00;-3,5;Ветер, дующий с юго-юго-востока;3;Снег и/или другие виды твердых осадков
24.12.2013 2:00;-4,6;Ветер, дующий с юга;3;Снег и/или другие виды твердых осадков
23.12.2013 23:00;-5,2;Ветер, дующий с юго-юго-востока;4;Снег и/или другие виды твердых осадков
23.12.2013 20:00;-5,5;Ветер, дующий с юга;5;Снег и/или другие виды твердых осадков
23.12.2013 17:00;-6,3;Ветер, дующий с юга;4;Снег и/или другие виды твердых осадков
23.12.2013 14:00;-7;Ветер, дующий с юга;4;Снег и/или другие виды твердых осадков
23.12.2013 11:00;-7,5;Ветер, дующий с юга;4;Снег и/или другие виды твердых осадков
23.12.2013 8:00;-7,5;Ветер, дующий с юга;3;Снег и/или другие виды твердых осадков
23.12.2013 5:00;-7,9;Ветер, дующий с юго-юго-востока;3;Снег и/или другие виды твердых осадков
23.12.2013 2:00;-8,1;Ветер, дующий с юго-юго-востока;2;Снег и/или другие виды твердых осадков
22.12.2013 23:00;-7,9;Ветер, дующий с юга;3;Снег и/или другие виды твердых осадков
