31.12.2013 23:00;4,5;Ветер, дующий с западо-юго-запада;5;Ливни или перемещающиеся осадки.
31.12.2013 20:00;4,5;Ветер, дующий с западо-юго-запада;4;Ливни или перемещающиеся осадки.
31.12.2013 17:00;4,6;Ветер, дующий с западо-юго-запада;4;Никаких особых явлений погоды не наблюдалось.
31.12.2013 14:00;4,4;Ветер, дующий с западо-юго-запада;6;Пониженная видимость.
31.12.2013 11:00;4,6;Ветер, дующий с западо-юго-запада;4;Никаких особых явлений погоды не наблюдалось.
31.12.2013 8:00;4,6;Ветер, дующий с запада;4;Никаких особых явлений погоды не наблюдалось.
31.12.2013 5:00;4;Ветер, дующий с юго-запада;3;Никаких особых явлений погоды не наблюдалось.
31.12.2013 2:00;1,7;Ветер, дующий с запада;4;Никаких особых явлений погоды не наблюдалось.
30.12.2013 23:00;1,6;Ветер, дующий с запада;4;Никаких особых явлений погоды не наблюдалось.
30.12.2013 20:00;2,2;Ветер, дующий с запада;5;Ливни или перемещающиеся осадки.
30.12.2013 17:00;3,8;Ветер, дующий с запада;6;Ливни или перемещающиеся осадки.
30.12.2013 14:00;4,2;Ветер, дующий с запада;5;Ливни или перемещающиеся осадки.
30.12.2013 11:00;5;Ветер, дующий с запада;4;Ливни или перемещающиеся осадки.
30.12.2013 8:00;5;Ветер, дующий с западо-юго-запада;4;Ливни или перемещающиеся осадки.
30.12.2013 5:00;4,8;Ветер, дующий с западо-юго-запада;4;Ливни или перемещающиеся осадки.
30.12.2013 2:00;4,7;Ветер, дующий с юго-запада;3;Осадки
29.12.2013 23:00;4,8;Ветер, дующий с западо-юго-запада;4;Никаких особых явлений погоды не наблюдалось.
29.12.2013 20:00;4,8;Ветер, дующий с западо-юго-запада;3;Никаких особых явлений погоды не наблюдалось.
29.12.2013 17:00;4,8;Ветер, дующий с западо-юго-запада;4;Никаких особых явлений погоды не наблюдалось.
29.12.2013 14:00;5,1;Ветер, дующий с юго-запада;3;Пониженная видимость.
29.12.2013 11:00;5,4;Ветер, дующий с западо-юго-запада;4;Пониженная видимость.
29.12.2013 8:00;5,3;Ветер, дующий с юго-запада;3;Явление, связанное с переносом ветром твердых частиц, видимость пониженная.
29.12.2013 5:00;5,4;Ветер, дующий с юго-запада;4;Явление, связанное с переносом ветром твердых частиц, видимость пониженная.
29.12.2013 2:00;5,7;Ветер, дующий с юго-запада;4;Ливни или перемещающиеся осадки.
28.12.2013 23:00;5,5;Ветер, дующий с юго-юго-запада;5;Ливни или перемещающиеся осадки.
28.12.2013 20:00;5;Ветер, дующий с юго-юго-запада;4;Ливни или перемещающиеся осадки.
28.12.2013 17:00;5;Ветер, дующий с юго-юго-запада;4;Ливни или перемещающиеся осадки.
28.12.2013 14:00;5,5;Ветер, дующий с юго-запада;3;Ливни или перемещающиеся осадки.
