13.07.2019 18:00;25,1;Ветер, дующий с юго-юго-запада;3;Облака покрывали половину неба или менее в течение всего соответствующего периода.
13.07.2019 17:00;24,3;Ветер, дующий с западо-юго-запада;2;Облака покрывали половину неба или менее в течение всего соответствующего периода.
13.07.2019 16:00;24,1;Ветер, дующий с юга;4;Облака покрывали половину неба или менее в течение всего соответствующего периода.
13.07.2019 15:00;23,9;Ветер, дующий с юга;4;Облака покрывали половину неба или менее в течение всего соответствующего периода.
13.07.2019 14:00;23;Ветер, дующий с юго-востока;3;Облака покрывали половину неба или менее в течение всего соответствующего периода.
13.07.2019 13:00;22;Ветер, дующий с юго-востока;2;Облака покрывали половину неба или менее в течение всего соответствующего периода.
13.07.2019 12:00;21,4;Ветер, дующий с востоко-юго-востока;2;Облака покрывали половину неба или менее в течение всего соответствующего периода.
13.07.2019 11:00;20,4;Ветер, дующий с востоко-юго-востока;2;Облака покрывали половину неба или менее в течение всего соответствующего периода.
13.07.2019 10:00;19,1;Ветер, дующий с северо-востока;2;
13.07.2019 9:00;17,4;Ветер, дующий с северо-северо-востока;3;
13.07.2019 8:00;15,7;Ветер, дующий с северо-северо-востока;3;Облака покрывали половину неба или менее в течение всего соответствующего периода.
13.07.2019 7:00;13,4;Ветер, дующий с северо-северо-востока;2;
13.07.2019 6:00;12,7;Ветер, дующий с северо-северо-востока;2;
13.07.2019 5:00;11,3;Ветер, дующий с севера;2;Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.
13.07.2019 4:00;12,3;Ветер, дующий с востоко-северо-востока;2;
13.07.2019 3:00;13;Штиль, безветрие;0;
13.07.2019 2:00;14,5;Ветер, дующий с юга;3;Облака покрывали более половины неба в течение всего соответствующего периода.
13.07.2019 1:00;15,2;Ветер, дующий с юго-юго-запада;4;
13.07.2019 0:00;16,3;Ветер, дующий с юга;2;
12.07.2019 23:00;18;Ветер, дующий с юга;3;Облака покрывали более половины неба в течение всего соответствующего периода.
12.07.2019 22:00;19,7;Ветер, дующий с юго-юго-запада;4;
12.07.2019 21:00;21,2;Ветер, дующий с юго-юго-востока;3;
12.07.2019 20:00;23,2;Ветер, дующий с юго-юго-запада;4;Облака покрывали более половины неба в течение всего соответствующего периода.
12.07.2019 19:00;24,2;Ветер, дующий с юго-запада;4;
12.07.2019 18:00;25,1;Ветер, дующий с юго-юго-запада;6;
12.07.2019 17:00;25,4;Ветер, дующий с юга;5;Облака покрывали более половины неба в течение всего соответствующего периода.
12.07.2019 16:00;25,6;Ветер, дующий с юго-юго-запада;5;
12.07.2019 15:00;24,6;Ветер, дующий с юга;5;
12.07.2019 14:00;23,5;Ветер, дующий с юга;4;Облака покрывали половину неба или менее в течение всего соответствующего периода.
12.07.2019 13:00;22,3;Ветер, дующий с юга;5;
12.07.2019 12:00;21,5;Ветер, дующий с юга;4;
12.07.2019 11:00;20,6;Ветер, дующий с юга;3;Облака покрывали более половины неба в течение всего соответствующего периода.
12.07.2019 10:00;18,8;Ветер, дующий с юго-востока;2;
12.07.2019 9:00;16,5;Ветер, дующий с юга;3;
12.07.2019 8:00;14,9;Ветер, дующий с юга;3;Облака покрывали половину неба или менее в течение всего соответствующего периода.
12.07.2019 7:00;14;Ветер, дующий с юга;2;
12.07.2019 6:00;12,8;Ветер, дующий с юга;3;
12.07.2019 5:00;13,2;Ветер, дующий с юга;2;Облака покрывали более половины неба в течение всего соответствующего периода.
12.07.2019 4:00;13,5;Ветер, дующий с юго-юго-востока;4;
12.07.2019 3:00;13,9;Ветер, дующий с юго-юго-востока;4;
12.07.2019 2:00;14,4;Ветер, дующий с юга;3;Облака покрывали половину неба или менее в течение всего соответствующего периода.
12.07.2019 1:00;14,9;Ветер, дующий с юга;4;
12.07.2019 0:00;16,2;Ветер, дующий с юга;3;
11.07.2019 23:00;17,3;Ветер, дующий с юга;3;Облака покрывали половину неба или менее в течение всего соответствующего периода.
11.07.2019 22:00;19,5;Ветер, дующий с юго-юго-запада;3;
11.07.2019 21:00;21,9;Ветер, дующий с юго-юго-запада;4;
11.07.2019 20:00;23,9;Ветер, дующий с юго-юго-запада;4;Облака покрывали половину неба или менее в течение всего соответствующего периода.
11.07.2019 19:00;24,1;Ветер, дующий с юго-запада;4;
11.07.2019 18:00;24,6;Ветер, дующий с юго-запада;3;
11.07.2019 17:00;24;Ветер, дующий с запада;4;Облака покрывали более половины неба в течение всего соответствующего периода.
11.07.2019 16:00;23,8;Ветер, дующий с запада;4;
11.07.2019 15:00;23,5;Ветер, дующий с западо-юго-запада;4;
11.07.2019 14:00;24,8;Ветер, дующий с юго-юго-запада;3;Облака покрывали половину неба или менее в течение всего соответствующего периода.
11.07.2019 13:00;24,2;Ветер, дующий с юго-запада;3;
11.07.2019 12:00;23,5;Ветер, дующий с севера;1;
